X,Y
-0.381954342,3.764610398
-0.376648718,3.776100099
-0.368541009,3.777923146
-0.360546216,3.788182532
-0.3564061,3.786922384
-0.35049666,3.792005729
-0.344441377,3.793774138
-0.338602228,3.800506806
-0.333296662,3.804153291
-0.331545062,3.810811692
-0.326031024,3.832040244
-0.318896708,3.829054522
-0.319610867,3.83745354
-0.313915552,3.847494695
-0.314592853,3.855456986
-0.311760517,3.864049332
-0.310151992,3.874026496
-0.308543183,3.884003478
-0.303832686,3.897178916
-0.303832686,3.897178916
-0.304488403,3.912101372
-0.305848118,3.923531784
-0.302405182,3.9385309
-0.296486827,3.935437302
-0.29370384,3.930359496
-0.291875003,3.935366691
-0.289109757,3.945647773
-0.287572201,3.957291242
-0.28467548,3.965498397
-0.27994122,3.978722255
-0.278107415,3.983735023
-0.27238521,3.993789692
-0.273566646,3.984071866
-0.269903082,3.994087977
-0.270122558,3.999066246
-0.267689284,4.009093547
-0.266076883,4.019084982
-0.264097292,4.020774739
-0.264537621,4.030736406
-0.261532919,4.033571349
-0.260578868,4.054317986
-0.263390083,4.056712256
-0.261389558,4.072596972
-0.259554198,4.07761126
-0.262950158,4.087232321
-0.261040794,4.090586077
-0.261484041,4.100560372
-0.259996704,4.104054119
-0.256105255,4.10909791
-0.258309992,4.112394765
-0.257528459,4.122313455
-0.256970067,4.137227681
-0.257415845,4.14721256
-0.255577632,4.15223387
-0.248261241,4.172344099
-0.248755632,4.164318903
-0.245951584,4.182260587
-0.240049485,4.189014629
-0.240198724,4.192346819
-0.237053644,4.192495675
-0.234029066,4.210877546
-0.227898011,4.212631006
-0.226638029,4.22432931
-0.224642446,4.226025782
-0.218655064,4.23111272
-0.218879556,4.236114026
-0.213669585,4.23629373
-0.214118743,4.24629573
-0.21219782,4.249656533
-0.207569252,4.256530267
-0.205422667,4.272774841
-0.21025032,4.287737715
-0.206473107,4.278237124
-0.20550868,4.296650304
-0.201510718,4.300040327
-0.197512346,4.303428666
-0.20297735,4.310153631
-0.203150651,4.330127154
-0.203528237,4.338474553
-0.20401598,4.352743164
-0.206133726,4.350136004
-0.205783898,4.370195795
-0.208241691,4.378522877
-0.202620995,4.384052132
-0.209978092,4.398572491
-0.213103337,4.411478604
-0.211522366,4.430948964
-0.212977394,4.443684648
-0.217611464,4.453672232
-0.217611464,4.453672232
-0.218071133,4.463718055
-0.224519797,4.486284501
-0.226819462,4.506974287
-0.228991111,4.50862057
-0.229145315,4.511974585
-0.227127762,4.513681982
-0.235300529,4.53515487
-0.239495952,4.535092708
-0.243613855,4.533351099
-0.248195673,4.541679036
-0.257212539,4.55951616
-0.256697746,4.576589442
-0.255947616,4.586682978
-0.264867289,4.611708621
-0.270226539,4.612538356
-0.271111879,4.639695534
-0.278747877,4.643205837
-0.282721581,4.679992585
-0.289081746,4.6798664
-0.298955304,4.701021841
-0.301078885,4.700977714
-0.309380907,4.736406246
-0.319135136,4.739466002
-0.326887713,4.758982468
-0.338590344,4.78313785
-0.344172822,4.787343532
-0.357127342,4.815193765
-0.364105841,4.827128111
-0.36889127,4.850455888
-0.377484881,4.850225149
-0.383163014,4.868105558
-0.389537677,4.866226555
-0.395844671,4.873349031
-0.415955852,4.89942378
-0.434665647,4.894680263
-0.43513976,4.88180694
-0.438407512,4.881618858
-0.443593913,4.875680532
-0.456915846,4.88380072
-0.472449762,4.890612116
-0.489413002,4.913516618
-0.508030885,4.907941647
-0.521901859,4.912431463
-0.537572646,4.912002853
-0.554606032,4.924775969
-0.588858516,4.928163936
-0.620099853,4.936217818
-0.649748681,4.937876427
-0.667535055,4.94919318
-0.690001648,4.946186153
-0.717966595,4.945975117
-0.7313449,4.955721629
-0.753033588,4.954103806
-0.773642567,4.964796752
-0.792876247,4.943468264
-0.818177262,4.945505637
-0.845923385,4.947303299
-0.872954703,4.957535069
-0.899896617,4.969952603
-0.919223112,4.966527735
-0.949122679,4.970271911
-0.969252414,4.966813719
-0.993551332,4.961367765
-1.022030755,4.958199473
-1.045186265,4.977166697
-1.067110067,4.981750493
-1.089223766,4.96905414
-1.115555295,4.967711116
-1.142361523,4.974514422
-1.164552232,4.978606321
-1.185684058,4.976885089
-1.214118221,4.973663888
-1.237860704,4.971936471
-1.263004421,4.968439918
-1.28471362,4.963873053
-1.309813497,4.960398746
-1.324615734,4.961328519
-1.346564965,4.96211878
-1.367106973,4.953505744
-1.391137083,4.954210118
-1.412111535,4.953040305
-1.43716187,4.957632222
-1.453413078,4.947673421
-1.468362013,4.952143316
-1.488853178,4.959253017
-1.512496832,4.959233663
-1.532737236,4.954938567
-1.551985419,4.960853432
-1.574899125,4.963827155
-1.595868061,4.956503706
-1.610430534,4.956943669
-1.637465023,4.970111927
-1.659444769,4.967917648
-1.683812009,4.970667515
-1.70589062,4.965650484
-1.733655089,4.968119841
-1.760550697,4.964301623
-1.786181922,4.968318179
-1.814925986,4.969622063
-1.834301157,4.974462571
-1.862809872,4.969649278
-1.890594827,4.966511392
-1.916333525,4.979499372
-1.939819887,4.977710258
-1.964376769,4.968623102
-1.994294697,4.981265964
-2.021989854,4.972640501
-2.053281528,4.978542526
-2.086291949,4.977396279
-2.111088034,4.993163178
-2.141753716,4.995917042
-2.174272345,4.992501308
-2.204274848,5.005038591
-2.229602575,5.001324303
-2.25863371,5.010298243
-2.286650652,5.020146794
-2.310105702,5.012804421
-2.33817079,5.004540463
-2.368605067,5.002982587
-2.397024325,5.004284394
-2.421899086,5.01180268
-2.448935667,5.020824112
-2.466879262,5.009584129
-2.494744053,5.009551717
-2.52059786,5.016988677
-2.542310115,5.011076271
-2.568097642,5.017694726
-2.592332571,5.018457481
-2.617801232,5.017203801
-2.641049336,5.022700281
-2.66701241,5.017214583
-2.693117145,5.01526686
-2.719521986,5.010285425
-2.752946903,5.017669506
-2.787369376,5.013100371
-2.812138318,5.015219392
-2.838358259,5.003776152
-2.864342788,5.000023575
-2.894792254,5.003537736
-2.928428795,5.013374112
-2.951417729,5.002534167
-2.981815261,5.017555984
-3.011010777,5.019730199
-3.04197198,5.024537821
-3.065260465,5.029973347
-3.096491874,5.039003697
-3.129918286,5.058792157
-3.158303049,5.063315897
-3.19160473,5.07467514
-3.219579268,5.092885966
-3.247350063,5.10638746
-3.282740276,5.116961946
-3.312803613,5.129117985
-3.348134477,5.156197188
-3.37600114,5.168659047
-3.403033618,5.175480367
-3.434134918,5.202240663
-3.461609446,5.211447933
-3.48873738,5.226141314
-3.514890886,5.243523307
-3.540501159,5.257687609
-3.556925329,5.257650798
-3.579661634,5.258001457
-3.608818043,5.285614214
-3.631095124,5.290638502
-3.648672391,5.296979295
-3.67269509,5.305407056
-3.692820118,5.321175112
-3.707412362,5.339333282
-3.730310507,5.347466795
-3.742130461,5.347687231
-3.757900736,5.356613789
-3.78539297,5.386019721
-3.801841062,5.395319713
-3.814481951,5.392151464
-3.834555264,5.393399504
-3.850772644,5.409663147
-3.869096999,5.407501007
-3.892218727,5.435940435
-3.905753414,5.436874401
-3.925424064,5.446149639
-3.94716123,5.446154014
-3.962665033,5.446530732
-3.977649545,5.451493527
-3.994810173,5.455251408
-4.018766201,5.465916871
-4.029076664,5.48307651
-4.053239051,5.482448256
-4.066775261,5.484873287
-4.08037471,5.488787341
-4.097778431,5.482732094
-4.116162727,5.475429723
-4.13413668,5.476598537
-4.154386133,5.488519785
-4.168872903,5.483351835
-4.195227382,5.495906127
-4.208143597,5.495049485
-4.22767103,5.493957875
-4.246623577,5.498100919
-4.265697525,5.497228015
-4.290823753,5.494848632
-4.310322933,5.498156855
-4.327935962,5.494420813
-4.35757108,5.508374911
-4.384126026,5.509015986
-4.408483191,5.513037849
-4.432023463,5.498879336
-4.454113693,5.502916221
-4.476461524,5.498043123
-4.503225435,5.493964244
-4.523790364,5.497311161
-4.54520599,5.492776116
-4.575249144,5.484618798
-4.591805557,5.47466965
-4.616470912,5.47190205
-4.641970977,5.456499669
-4.660655635,5.458742347
-4.681513636,5.449634326
-4.703131309,5.449622356
-4.722916822,5.442367937
-4.741774147,5.440070111
-4.759255223,5.44067158
-4.773937305,5.428446824
-4.794526446,5.431954546
-4.807506009,5.430852587
-4.820051303,5.425281233
-4.838245242,5.424716738
-4.849613813,5.417098716
-4.858134061,5.408929794
-4.871803087,5.408707186
-4.882669407,5.404574777
-4.895207025,5.400775197
-4.902402463,5.387337788
-4.917917037,5.40025969
-4.92368355,5.388842851
-4.926767217,5.376999934
-4.937078866,5.37127688
-4.94636823,5.362332621
-4.952132996,5.340268846
-4.964959838,5.342864667
-4.968618187,5.328468016
-4.977386864,5.307280609
-4.983209018,5.300799346
-4.997373042,5.285598823
-5.008377032,5.276278024
-5.020691347,5.263216777
-5.026203893,5.25261442
-5.0420905,5.241273998
-5.04428402,5.219105198
-5.055804158,5.215826697
-5.065075166,5.200022661
-5.066271802,5.178124504
-5.077521547,5.173924267
-5.077086654,5.145466422
-5.08514848,5.139516514
-5.092399753,5.120761721
-5.096253154,5.105177541
-5.103799277,5.097608407
-5.107093359,5.084823705
-5.116561576,5.06800831
-5.110801531,5.052697349
-5.11270403,5.033597878
-5.116110891,5.024244071
-5.113399257,5.005346694
-5.117905698,5.001301116
-5.11647895,4.995082963
-5.115034257,4.989203392
-5.114827785,4.984091465
-5.109691541,4.973139807
-5.104490123,4.965935384
-5.096648183,4.943701352
-5.088277702,4.94323626
-5.081210421,4.932032475
-5.076947094,4.926819186
-5.06990163,4.922168071
-5.054466448,4.91713531
-5.050592806,4.914536905
-5.039522144,4.897313118
-5.021777425,4.883934135
-5.009159816,4.882641948
-5.002968515,4.876113225
-4.990440274,4.859647708
-4.973396872,4.864424392
-4.954253968,4.836391913
-4.940770279,4.834815216
-4.929182044,4.832814083
-4.908140694,4.8227505
-4.891948772,4.819505208
-4.873455927,4.801306751
-4.858571238,4.791645205
-4.844729995,4.804541273
-4.822478837,4.789765685
-4.804966111,4.777932384
-4.786466602,4.770667006
-4.774364933,4.773119982
-4.760101726,4.767269484
-4.742806502,4.760723447
-4.721028038,4.750154245
-4.708127122,4.739770604
-4.687771831,4.737297883
-4.681013182,4.733522204
-4.657807143,4.733804873
-4.643290721,4.726596066
-4.624487529,4.71081193
-4.608705047,4.709497201
-4.587693802,4.693595914
-4.578141155,4.694260101
-4.559295579,4.678294027
-4.547719432,4.672269203
-4.531267904,4.657298226
-4.511177689,4.65353009
-4.50319123,4.649723356
-4.480959545,4.641183843
-4.465950248,4.62847025
-4.448686565,4.621740501
-4.433668019,4.624512115
-4.418245638,4.60806529
-4.394800622,4.581300576
-4.376710743,4.580312945
-4.362199355,4.575252586
-4.34813362,4.576445043
-4.324926679,4.570133937
-4.307781883,4.556375281
-4.288372957,4.551225742
-4.266470228,4.536715556
-4.24188345,4.526720506
-4.226661484,4.53323994
-4.208301522,4.517868758
-4.189674892,4.507411119
-4.178894162,4.500838137
-4.166656114,4.501740524
-4.144720479,4.495838946
-4.128693302,4.485850902
-4.107343549,4.464059061
-4.082823529,4.453512321
-4.068957089,4.451163976
-4.053367338,4.452522068
-4.043895171,4.443240372
-4.023956806,4.438687395
-3.999691299,4.416245586
-3.970535224,4.414595237
-3.947728014,4.399452935
-3.927778732,4.391552554
-3.903727369,4.387483037
-3.883019257,4.366751188
-3.863729731,4.364551182
-3.843290957,4.36773866
-3.824571637,4.364992394
-3.808620244,4.345803462
-3.787514081,4.339057109
-3.772586714,4.325607894
-3.747629765,4.327618768
-3.728434852,4.306220595
-3.721472733,4.309173548
-3.69850107,4.301857677
-3.679562513,4.277038192
-3.664977228,4.265835308
-3.649481168,4.265034528
-3.633187363,4.263421422
-3.61570269,4.258213023
-3.605114976,4.258314964
-3.590523884,4.254540403
-3.579924179,4.254643471
-3.570401736,4.25765675
-3.557102344,4.251694647
-3.545385332,4.249872012
-3.536858174,4.248871381
-3.525469897,4.232444079
-3.516744778,4.224810521
-3.50795571,4.212746847
-3.496156704,4.204985891
-3.490304751,4.204055323
-3.489397268,4.204548541
-3.482181784,4.208572149
-3.475676385,4.201242884
-3.476056717,4.202561465
-3.465617601,4.194038946
-3.462969379,4.187977235
-3.467186631,4.187020004
-3.46508633,4.183887107
-3.462455052,4.17060476
-3.465289038,4.169857442
-3.468603155,4.159210163
-3.467679681,4.146274604
-3.462934719,4.129348136
-3.466703475,4.127687413
-3.475323551,4.131870865
-3.471015465,4.106322069
-3.47467245,4.102449418
-3.474051691,4.090633293
-3.478255384,4.082250207
-3.484291504,4.078856427
-3.487089259,4.061072084
-3.494872935,4.057288759
-3.502001536,4.043201459
-3.507367542,4.02978942
-3.510431915,4.021280394
-3.523990359,4.015258426
-3.531221324,4.004353051
-3.538576815,3.989673631
-3.542583252,3.975499706
-3.549694923,3.962940627
-3.557997681,3.95248181
-3.5616458,3.936275641
-3.576229378,3.933234698
-3.582913991,3.922624507
-3.592401179,3.9113357
-3.598148185,3.912274286
-3.610544308,3.902614485
-3.614988848,3.898578457
-3.634848704,3.899841927
-3.638516082,3.897668269
-3.655804862,3.898773886
-3.663202103,3.895504899
-3.672316133,3.881163436
-3.68052377,3.885800172
-3.691981432,3.868272141
-3.700843235,3.867481658
-3.707954401,3.859784998
-3.718326644,3.849855055
-3.729293806,3.848582739
-3.742124926,3.847054075
-3.75370374,3.843959302
-3.76312502,3.835810751
-3.778337177,3.831060977
-3.789303102,3.821234631
-3.802657289,3.824771558
-3.813772054,3.82238166
-3.830443763,3.809363184
-3.836049121,3.799579334
-3.84892805,3.795254384
-3.866306226,3.800117508
-3.88104876,3.799116067
-3.883893838,3.803386053
-3.895156788,3.786425562
-3.900797696,3.781992161
-3.910168103,3.781486284
-3.913606401,3.775947537
-3.92057425,3.765691305
-3.915508341,3.750139763
-3.91771282,3.747611303
-3.925233645,3.747361728
-3.93255165,3.750152224
-3.930148816,3.740411365
-3.922702138,3.737866277
-3.928349241,3.737442526
-3.926036498,3.729370542
-3.919391318,3.711452214
-3.914794217,3.705916511
-3.910987155,3.7047854
-3.90885615,3.700051794
-3.890759376,3.684488003
-3.884083787,3.667009421
-3.863656291,3.654204653
-3.858900023,3.653419833
-3.846591614,3.638664158
-3.832658797,3.62961396
-3.816971827,3.601504905
-3.805784633,3.593752297
-3.793771051,3.580392065
-3.780914512,3.57263037
-3.766925096,3.561913789
-3.751352586,3.547080568
-3.734414716,3.523465956
-3.718651925,3.508934716
-3.699000718,3.48448483
-3.685769602,3.477681419
-3.664118242,3.460861779
-3.645316408,3.441982075
-3.627991077,3.417665096
-3.613216452,3.412511601
-3.587132375,3.391926173
-3.569835928,3.381681272
-3.548666281,3.370037247
-3.530490111,3.355320477
-3.513712217,3.347087131
-3.495098058,3.329855746
-3.469599143,3.306797259
-3.456136041,3.300740368
-3.433664352,3.294848144
-3.408011492,3.269233678
-3.387352111,3.261578688
-3.367474135,3.260567091
-3.350076603,3.24933714
-3.333399096,3.240051276
-3.311907724,3.225264799
-3.28893586,3.206418428
-3.260527081,3.189830324
-3.249365424,3.185735473
-3.220919916,3.172523458
-3.203218585,3.156294335
-3.184625568,3.148232214
-3.168046736,3.150413376
-3.149535351,3.143993762
-3.120658082,3.118775728
-3.103293063,3.119932433
-3.085637892,3.11617727
-3.069483593,3.10930113
-3.050067533,3.103537706
-3.029810306,3.106385158
-3.011581084,3.100853684
-2.993169563,3.101025631
-2.973091814,3.089167325
-2.949127238,3.081863894
-2.932849351,3.095314841
-2.91075219,3.087817314
-2.897324859,3.091619932
-2.88047757,3.087610719
-2.85814643,3.07708679
-2.845095865,3.066809211
-2.827407279,3.069639048
-2.811958987,3.065693023
-2.792124033,3.049737357
-2.778403111,3.050557748
-2.761593716,3.052091227
-2.747094081,3.040065478
-2.730664362,3.035743171
-2.718324923,3.040381955
-2.708784096,3.037945436
-2.690687159,3.014022067
-2.681916532,3.009449394
-2.662966137,2.994270623
-2.659224431,2.994592915
-2.646792773,2.985471262
-2.626953518,2.978630754
-2.613580532,2.968356235
-2.607692655,2.963939168
-2.588577847,2.951779759
-2.577176199,2.928749915
-2.559680421,2.912972444
-2.543575378,2.912282504
-2.531695508,2.896600928
-2.520116768,2.891001459
-2.510009418,2.880004068
-2.501282779,2.877082448
-2.487561721,2.866745382
-2.47796325,2.856171081
-2.470209135,2.851885062
-2.460873943,2.84618585
-2.448034702,2.826755351
-2.438626682,2.820172724
-2.424748311,2.806576706
-2.416295655,2.802116103
-2.406983668,2.795681714
-2.39497416,2.781941324
-2.387140773,2.776020134
-2.380319613,2.775327796
-2.370777908,2.772785226
-2.361043985,2.75824613
-2.350859762,2.74255084
-2.345658719,2.736126786
-2.337909464,2.731818969
-2.328456401,2.730880212
-2.324281504,2.723059763
-2.320217091,2.719965722
-2.312115863,2.723072048
-2.308020753,2.716867648
-2.302218399,2.714035419
-2.290832841,2.702129923
-2.287562236,2.709038472
-2.281187199,2.706234474
-2.27145133,2.700430264
-2.269935684,2.701430003
-2.26053444,2.702098265
-2.25292648,2.701010307
-2.251129521,2.70276096
-2.249696788,2.706434452
-2.244047202,2.706831488
-2.240743437,2.72412074
-2.235080377,2.724518849
-2.235080377,2.724518849
-2.235080377,2.724518849
-2.235080377,2.724518849
-2.233610816,2.732757665
-2.233861889,2.737622356
-2.239610446,2.738846738
-2.241582339,2.740335626
-2.246994134,2.743054149
-2.252684492,2.756155282
-2.257856094,2.760946553
-2.26203742,2.78098335
-2.271915696,2.788432846
-2.273975168,2.79154732
-2.284307799,2.793137199
-2.298145183,2.805678658
-2.306313284,2.819646989
-2.311592465,2.825325487
-2.322097252,2.83826208
-2.335908254,2.847364691
-2.343817292,2.85331575
-2.35172554,2.859264274
-2.363970514,2.873713866
-2.367926459,2.876688173
-2.376007751,2.885895233
-2.383833417,2.890209414
-2.402251608,2.905403481
-2.408423075,2.914200141
-2.410403292,2.915685586
-2.415246023,2.927428801
-2.420675645,2.933698873
-2.426796134,2.94142118
-2.426796134,2.94142118
-2.432488619,2.940968639
-2.430676854,2.942754465
-2.43274549,2.945873078
-2.43464282,2.945721778
-2.436539367,2.955894758
-2.429839751,2.957746176
-2.422732303,2.960819702
-2.416140119,2.95323296
-2.412426172,2.955171821
-2.405417363,2.959134565
-2.403688102,2.962557382
-2.397814974,2.959736684
-2.388393617,2.962120085
-2.385016302,2.962510846
-2.384090572,2.965564878
-2.378468131,2.967650159
-2.365253642,2.959644355
-2.36237933,2.959702341
-2.361690488,2.952855817
-2.362031647,2.959393972
-2.356332578,2.959832367
-2.352702519,2.963392884
-2.352787566,2.965027678
-2.353042716,2.969932427
-2.355283589,2.976327548
-2.359254853,2.979306711
-2.357439572,2.981087976
-2.361410939,2.984067078
-2.361581478,2.98733835
-2.365723598,2.993588845
-2.368072243,3.002719083
-2.36824269,3.005992495
-2.374289144,3.012098757
-2.374545297,3.017010101
-2.378434007,3.018352017
-2.38104485,3.021478183
-2.382801203,3.030081018
-2.383056711,3.03499653
-2.393272654,3.049229618
-2.393003359,3.04244642
-2.396408437,3.054092923
-2.398314418,3.053943012
-2.402751828,3.058876567
-2.402751828,3.058876567
-2.405828324,3.074909133
-2.409440025,3.080965758
-2.413957904,3.084709962
-2.415700104,3.081270128
-2.41725739,3.082671514
-2.419037221,3.091283935
-2.421806597,3.099230045
-2.430695638,3.104395684
-2.433515953,3.101928873
-2.437726023,3.10929585
-2.445753384,3.119372664
-2.453933487,3.116900236
-2.458075895,3.12186663
-2.468147556,3.129654029
-2.476050305,3.132657677
-2.486969084,3.137044788
-2.498796791,3.151044458
-2.506218214,3.154375012
-2.51598766,3.156863488
-2.536324138,3.194936984
-2.54623646,3.188996563
-2.564324879,3.192304982
-2.574777164,3.205413414
-2.592326404,3.207576345
-2.613293785,3.227061761
-2.628984032,3.240351356
-2.646310941,3.253994399
-2.669724283,3.274824077
-2.689914292,3.290019764
-2.71203635,3.286615936
-2.730465462,3.305291699
-2.74886816,3.321054866
-2.779636038,3.349410737
-2.793417049,3.354768938
-2.823638537,3.368947974
-2.839126993,3.3847819
-2.864580062,3.41177742
-2.889532257,3.425240266
-2.91570166,3.452383797
-2.935957529,3.466550814
-2.958339333,3.472440882
-2.986837201,3.501450825
-3.002804001,3.504853532
-3.02979977,3.52929299
-3.053761574,3.553035564
-3.078650016,3.572661624
-3.088947202,3.584975477
-3.108305025,3.592959391
-3.127425809,3.605350978
-3.135795164,3.617865287
-3.157502295,3.644694617
-3.172262367,3.661889543
-3.183801956,3.670044164
-3.197927447,3.681897585
-3.212634138,3.698259265
-3.224010228,3.717489845
-3.238490336,3.743264824
-3.252445928,3.758563353
-3.261782614,3.773249126
-3.280437513,3.788597398
-3.288894433,3.802785799
-3.300058976,3.831851696
-3.314053282,3.847582646
-3.330359227,3.877906404
-3.346742265,3.897658629
-3.356820995,3.902893808
-3.372503185,3.925628001
-3.386973596,3.94832324
-3.40244188,3.978161935
-3.423968435,4.005127104
-3.440572138,4.032418695
-3.451080069,4.040330806
-3.4706043,4.07034907
-3.478824292,4.083674341
-3.494160635,4.110167372
-3.519407067,4.130024484
