X,Y
-0.135290198,2.853901788
-0.115983732,2.873542811
-0.092076819,2.891725997
-0.075987739,2.906881956
-0.055812399,2.918848683
-0.037523792,2.92754066
-0.011737473,2.958811173
0.009933926,2.964741404
0.034851662,2.994045344
0.054452679,3.033487095
0.083712254,3.056491459
0.107960065,3.065275013
0.138952161,3.096477959
0.168412594,3.126889527
0.196361141,3.133294042
0.224786436,3.170639373
0.249203144,3.174521986
0.284044582,3.222823825
0.30715525,3.240098177
0.337018058,3.269068407
0.363651894,3.299374564
0.385059083,3.310126431
0.419158558,3.33919043
0.439479769,3.351298091
0.464221899,3.376717978
0.487137572,3.396748756
0.507353789,3.417680594
0.530484165,3.443177976
0.549946094,3.472794222
0.570806042,3.492795998
0.584971035,3.525519896
0.605341865,3.543178902
0.622474044,3.570715046
0.632877191,3.591184452
0.653076434,3.610243728
0.66486174,3.624908542
0.682288912,3.642129004
0.696531113,3.661542694
0.714238761,3.679243773
0.729525646,3.705181261
0.743146369,3.723197482
0.76352294,3.747830225
0.785603216,3.759540731
0.79936849,3.778543084
0.821896559,3.797945059
0.845238265,3.81878201
0.871980832,3.839882039
0.893030658,3.851538137
0.920639021,3.869926108
0.94625817,3.890309025
0.967430483,3.900389603
0.995174153,3.918850643
1.020882141,3.939269186
1.052523319,3.95071281
1.086392051,3.970165484
1.117042728,3.984661548
1.144629952,3.996458582
1.169091456,4.000495633
1.199541306,4.014151301
1.236052678,4.017667779
1.262039839,4.019699276
1.294358276,4.043261668
1.323175602,4.048936514
1.350773547,4.067334243
1.391861571,4.08027306
1.414925852,4.080273007
1.456732774,4.079298925
1.485893226,4.069305251
1.526040272,4.08553258
1.557649189,4.091897863
1.59771451,4.09242105
1.633210836,4.087381956
1.672557654,4.098713801
1.699730616,4.103464581
1.732579293,4.11058126
1.764402582,4.116304141
1.79465659,4.111620648
1.824855224,4.120948233
1.850778951,4.101638152
1.880620481,4.096228602
1.91081648,4.112478767
1.931823353,4.119919684
1.957884976,4.116687808
1.982199572,4.123342774
2.00918299,4.117228479
2.032019576,4.124721569
2.048748921,4.125947082
2.069427851,4.116820788
2.081961948,4.104526504
2.10399529,4.11266164
2.120728459,4.112811054
2.136925081,4.103030476
2.156609985,4.1160944
2.175847712,4.128017246
2.188950987,4.129674778
2.201399701,4.137253188
2.21555651,4.149974835
2.240852771,4.152554022
2.248817928,4.16514429
2.262534918,4.158622149
2.278099314,4.163597292
2.294097102,4.145473986
2.302466695,4.148319462
2.321656293,4.169127583
2.335029815,4.175234513
2.352177314,4.179865042
2.365420768,4.172079447
2.377518945,4.159561387
2.391450523,4.162473264
2.407336558,4.148714693
2.417959472,4.155206794
2.434927406,4.154350714
2.451963647,4.151874203
2.462491457,4.152925889
2.479588221,4.150352341
2.499696138,4.151792219
2.504155812,4.146758112
2.52745016,4.137352747
2.539732059,4.124859721
2.549961701,4.106593023
2.560600893,4.104416799
2.581718829,4.104836675
2.594466987,4.102534114
2.607284499,4.098627475
2.620027957,4.096311264
2.630931344,4.08934717
2.657275503,4.093611617
2.657491254,4.088824636
2.672907124,4.074226058
2.683519602,4.072016622
2.694020453,4.049955527
2.708270594,4.058889758
2.718870332,4.056676888
2.736290974,4.048367708
2.746742691,4.049326596
2.757263235,4.04868884
2.764761764,4.041151761
2.780401353,4.047264653
2.786781408,4.045283799
2.80185323,4.041846381
2.807935782,4.042522311
2.818518175,4.040273682
2.828138479,4.043943253
2.83887021,4.03851954
2.841823503,4.024767953
2.856522915,4.023824704
2.862892714,4.021833283
2.860913584,4.006005154
2.875795747,4.000300423
2.880269341,3.993698496
2.881248668,3.975354769
2.896362869,3.968745873
2.899456294,3.971814011
2.89789057,3.950506783
2.902864734,3.945865253
2.911423126,3.940569793
2.911812249,3.934719099
2.919098455,3.912836403
2.923948767,3.893578958
2.920766793,3.869221929
2.923112058,3.862787225
2.927745493,3.844791405
2.935425601,3.836718749
2.934500013,3.831787075
2.929416735,3.794663828
2.926062678,3.776744031
2.928573036,3.760853521
2.93078242,3.749326061
2.928003959,3.716405406
2.925895486,3.704508137
2.928196214,3.698109532
2.930170893,3.68592296
2.929541903,3.663931187
2.925397561,3.643800819
2.92355849,3.629501464
2.921215972,3.616962731
2.919953958,3.601269066
2.920133593,3.596601832
2.920055647,3.583054496
2.919964137,3.569512269
2.907144198,3.546992019
2.907378356,3.54078279
2.908863485,3.522389894
2.897519175,3.481560715
2.89360616,3.478770231
2.894001313,3.467928877
2.898365664,3.45833238
2.890230141,3.443934846
2.888553781,3.434797082
2.884384437,3.421662229
2.880541877,3.399258231
2.876691359,3.394921423
2.870452436,3.383514928
2.863483679,3.349859446
2.861712445,3.334547967
2.858708152,3.309931685
2.852375597,3.301660948
2.852636213,3.293951866
2.848398093,3.282458953
2.848553715,3.277836297
2.842526863,3.260345793
2.838649869,3.257566855
2.833092288,3.243284635
2.833700717,3.224807689
2.825635075,3.206651937
2.821719002,3.205412815
2.824327248,3.203794618
2.821294362,3.200693286
2.813651086,3.182868144
2.809718129,3.169040853
2.809964522,3.161358345
2.800943248,3.160250632
2.798097853,3.141345899
2.789849638,3.131803329
2.786188665,3.122887896
2.786479411,3.11367375
2.783686709,3.102915177
2.786368788,3.098227171
2.770809367,3.068557542
2.767414468,3.068917974
2.766637008,3.056493526
2.765091898,3.042826341
2.759594659,3.029443304
2.765642697,3.026688809
2.759745635,3.004800811
2.759934595,2.998658531
2.751963728,2.980007872
2.7563335,2.965910687
2.756251621,2.971919377
2.752179439,2.954533934
2.74950879,2.939187575
2.747999672,2.923962104
2.750609539,2.922987157
2.745038768,2.911092059
2.739527934,2.893930954
2.744703582,2.890058945
2.731323049,2.865145094
2.737845082,2.865372637
2.725327551,2.833180022
2.720412467,2.831167332
2.711060857,2.808516251
2.701438559,2.795665982
2.69122284,2.784971416
2.67746803,2.764997063
2.672727121,2.752009796
2.651203262,2.729658201
2.637060023,2.707285815
2.624678648,2.703432891
2.606240946,2.682989696
2.584827622,2.653161747
2.569335268,2.646533868
2.549111619,2.631163447
2.531520615,2.625063571
2.514426151,2.622378104
2.493866794,2.600581154
2.470112082,2.590968697
2.448297136,2.582772542
2.429519153,2.576696677
2.408634725,2.567928567
2.385077896,2.5611868
2.360843836,2.5463897
2.341181096,2.527631718
2.314651544,2.509563207
2.303796158,2.531660606
2.271972892,2.504118582
2.254304289,2.4962524
2.228995554,2.47718216
2.211744223,2.481146812
2.187461413,2.466788184
2.164720898,2.461689192
2.139674615,2.452829817
2.117160952,2.447550251
2.099349962,2.436537133
2.082273721,2.444068
2.054019452,2.425448651
2.035510626,2.428981936
2.023639512,2.430299133
1.999190028,2.421935792
1.980562752,2.427303864
1.962861721,2.428936667
1.942253903,2.438150373
1.920119236,2.43310605
1.90094838,2.438534339
1.879813953,2.444063962
1.860527042,2.452583745
1.847841418,2.474107189
1.825798513,2.458290084
1.804856966,2.465750784
1.777073178,2.450242466
1.75581482,2.456400585
1.731347192,2.450953674
1.711780844,2.448083129
1.692453614,2.439994203
1.671588157,2.442680874
1.650621932,2.445668163
1.634907203,2.453488785
1.607326947,2.451717538
1.585049577,2.450425021
1.564782977,2.435505027
1.53922051,2.435963165
1.521475032,2.43161304
1.501257754,2.435071924
1.480051415,2.4321761
1.458423271,2.422060224
1.435426639,2.420277074
1.412017876,2.423076624
1.390913706,2.411997017
1.370440863,2.410525381
1.35259888,2.411311271
1.333908361,2.414422777
1.309173871,2.41128839
1.290507152,2.409329084
1.274297858,2.416857748
1.254759793,2.416267191
1.234998721,2.41137194
1.218367894,2.416711907
1.20673645,2.41916311
1.193010057,2.417979241
1.177625826,2.429868813
1.162701038,2.421520762
1.152858181,2.42177331
1.141142474,2.418934553
1.135236467,2.419079287
1.121455356,2.419409607
1.117475728,2.428816257
1.110654374,2.442236278
1.106043367,2.435058488
1.099830891,2.444613701
1.099096564,2.458226156
1.10140389,2.465737594
1.091320744,2.472234151
1.093050084,2.480064111
1.096898816,2.489354706
1.099352933,2.509562951
1.102963904,2.520518137
1.109131159,2.529963116
1.111546365,2.532324991
1.115468963,2.550869186
1.125720652,2.555506568
1.128969809,2.565479194
1.137866204,2.579030795
1.156816524,2.60098689
1.161704649,2.616217483
1.178379024,2.620739049
1.185644405,2.649922694
1.201759435,2.655052507
1.210485942,2.669238963
1.229622688,2.692292963
1.236826602,2.698567552
1.253111591,2.713989252
1.268577055,2.727794986
1.282433803,2.742254319
1.299579402,2.76699101
1.314173323,2.784269329
1.333274214,2.804496401
1.346381705,2.819763864
1.362687278,2.840415684
1.377065763,2.852385007
1.391918111,2.869412102
1.409320758,2.878675165
1.425759693,2.911418478
1.440048425,2.931768853
1.449815538,2.953062263
1.470078651,2.968868366
1.480272317,2.984441429
1.493583067,3.008214985
1.50621787,3.011188901
1.518668293,3.038128604
1.53191821,3.047371172
1.541614351,3.072911063
1.550395444,3.080896715
1.568471672,3.10868751
1.579616414,3.115992785
1.597369595,3.134061206
1.612893643,3.157945295
1.622802414,3.171415027
1.643744071,3.206452735
1.652823698,3.222447736
1.672954925,3.228811704
1.680482154,3.253085186
1.699955587,3.256973792
1.716575946,3.270284587
1.727472658,3.27993927
1.73746604,3.293494304
1.75381997,3.30045901
1.776769028,3.310414296
1.793053376,3.358485565
1.815911802,3.387040461
1.836227639,3.407244637
1.851699011,3.417294749
1.866080104,3.434749951
1.877668765,3.435780187
1.893583358,3.431853499
1.903916887,3.440725252
1.920605686,3.446169908
1.929660124,3.4493879
1.940332925,3.445051953
1.948011553,3.433839413
1.957956426,3.444659574
1.971181061,3.446963205
1.988606524,3.458327874
1.994715895,3.4612945
2.003429334,3.44881449
2.015192383,3.457716248
2.018396632,3.451389244
2.027407558,3.453602287
2.032133054,3.451561253
2.036955844,3.460585699
2.038718519,3.459195603
2.048059798,3.453489827
2.053260812,3.457972179
2.061168407,3.457204609
2.045900989,3.418544704
2.044153924,3.411449827
2.046092748,3.414539443
2.036668068,3.399987514
2.036668068,3.399987514
2.03505235,3.399689692
2.03505235,3.399689692
2.033075464,3.398955727
2.029282658,3.391963029
2.021754022,3.385597271
2.025371888,3.386489042
2.011239737,3.382257055
2.005414118,3.375369329
2.005414118,3.375369329
1.99386307,3.367617986
1.989340094,3.367305722
1.983454405,3.353529994
1.983568598,3.350358844
1.967781967,3.34420839
1.952905318,3.327359663
1.947183317,3.310465348
1.939496664,3.300538325
1.939496664,3.300538325
1.92792778,3.288416269
1.92385409,3.287752092
1.918313308,3.284508548
1.910171083,3.2681287
1.900070957,3.254480045
1.892081409,3.237331901
1.880645364,3.229398354
1.868607682,3.228396514
1.858383898,3.214499753
1.857202651,3.205565765
1.845696963,3.198712871
1.831813601,3.186309436
1.820077521,3.178990488
1.815837954,3.174783724
1.800842125,3.153524461
1.78688199,3.152630174
1.774897218,3.138601585
1.763970155,3.123931933
1.749865809,3.116875799
1.732103433,3.10242025
1.718159651,3.081388762
1.700986718,3.056600607
1.689055502,3.046572896
1.677292151,3.037374384
1.661950546,3.024123816
1.646187166,3.011172697
1.634574838,2.99887903
1.619969616,2.981397284
1.596969528,2.965595687
1.58547144,2.955194899
1.573323414,2.944105541
1.558871909,2.930249833
1.539563042,2.910143288
1.526655577,2.894681535
1.520305178,2.883836852
1.503026579,2.876396276
1.491247282,2.861166725
1.475643808,2.858748333
1.459389908,2.841771671
1.445296906,2.829765828
1.433757715,2.822331079
1.411026447,2.812965144
1.403098616,2.810434461
1.377610059,2.786683873
1.366998632,2.779851335
1.339000251,2.756687873
1.323121947,2.759167455
1.306966222,2.742763963
1.286400787,2.729813017
1.26085735,2.719151355
1.241373135,2.704044274
1.223809339,2.699147069
1.202992723,2.698317328
1.177819595,2.686210039
1.159008416,2.685763473
1.136052584,2.686125199
1.115714434,2.679643529
1.094286139,2.678034942
1.074903997,2.684113887
1.050648636,2.677599441
1.027365017,2.677846363
1.011484393,2.685795331
0.99184527,2.678805344
0.968028868,2.674716364
0.948907853,2.66915296
0.926183984,2.677687213
0.901918476,2.677542303
0.879676871,2.678724208
0.86201567,2.684427873
0.844305355,2.686243067
0.822478743,2.676369458
0.803786512,2.689237577
0.790927807,2.694583566
0.76906183,2.700111344
0.750287315,2.707163646
0.732649019,2.697795957
0.716640067,2.697391866
0.700811927,2.702979649
0.682077747,2.698158644
0.665029435,2.699141101
0.627900839,2.701438534
0.613868779,2.690342846
0.595732738,2.710787016
0.575238837,2.701309907
0.559581666,2.703687294
0.534046241,2.687577268
0.514257411,2.693193232
0.492951496,2.696289883
0.469092103,2.679585063
0.44618597,2.683888097
0.427332333,2.687110412
0.403358683,2.669855449
0.37674989,2.669985673
0.349170211,2.661951791
0.330037366,2.655970412
0.299042317,2.637016949
0.276692488,2.640300386
0.250571511,2.623101541
0.21733934,2.616867618
0.191220045,2.618612949
0.162997998,2.610965473
0.134416425,2.613806766
0.099803859,2.626744834
0.065617697,2.622813171
0.035760098,2.62383291
0.002468711,2.63062355
-0.031322472,2.634857897
-0.062521731,2.636878522
-0.096909987,2.642648308
-0.133893325,2.64682827
-0.165921002,2.651820268
-0.199646005,2.656652673
-0.235874347,2.67528792
-0.273542953,2.681158663
-0.303412236,2.682000752
-0.338676175,2.691162316
-0.370431454,2.692842626
-0.403912207,2.701136789
-0.435400438,2.69592146
-0.470028784,2.712678308
-0.498943323,2.71563156
-0.532970323,2.721568787
-0.56714543,2.715850563
-0.596579257,2.709581231
-0.626704851,2.734304511
-0.659893969,2.731219447
-0.691317316,2.732370746
-0.726028321,2.740922043
-0.753037952,2.74580885
-0.786354092,2.740992856
-0.816674797,2.732481547
-0.8438047,2.731973244
-0.866452716,2.74425734
-0.894180776,2.746823873
-0.919394668,2.747370636
-0.946961086,2.737786404
-0.969071727,2.737752471
-0.995449579,2.751454747
-1.014992234,2.757748662
-1.037018524,2.759420706
-1.058487842,2.766291676
-1.076517397,2.762171592
-1.089493197,2.765250284
-1.109153241,2.783174914
-1.126646802,2.784217501
-1.145631779,2.799396366
-1.156668944,2.807989873
-1.16825568,2.812679997
-1.190034303,2.819630827
-1.197682542,2.819767486
-1.214514728,2.827810733
-1.225549077,2.836058531
-1.242665227,2.843886976
-1.256804288,2.841461708
-1.266835938,2.83432362
-1.279085272,2.844864102
-1.295600979,2.843340898
-1.307627677,2.84452197
-1.323284512,2.848784574
-1.33032712,2.853929168
-1.346949324,2.857067791
-1.348193798,2.863243145
-1.370403677,2.858420113
-1.379096392,2.870230473
-1.390210955,2.872645344
-1.402479113,2.869967494
-1.410268512,2.871266685
-1.413898398,2.866239162
-1.430233156,2.86827306
-1.437787709,2.864701144
-1.453724289,2.877429235
-1.459804642,2.864871021
-1.47303056,2.871848301
-1.476116691,2.879694043
-1.493607222,2.882160392
-1.497473788,2.87641611
-1.50835497,2.885528924
-1.514129764,2.885261872
-1.520057916,2.888239976
-1.527909897,2.891125743
-1.537607039,2.892292428
-1.539608323,2.893824415
-1.545194802,2.907154508
-1.548704006,2.917332739
-1.556638685,2.921837572
-1.556638685,2.921837572
-1.56037831,2.929985042
-1.560722736,2.926527947
-1.558607938,2.933332823
-1.559808481,2.934590812
-1.564805028,2.929434455
-1.56253214,2.940137703
-1.563508183,2.942543262
-1.562795785,2.949925963
-1.562535334,2.955017502
-1.555636231,2.95478352
-1.556522603,2.955790214
-1.552750145,2.957609937
-1.549612227,2.965312705
-1.542882844,2.968112524
-1.538149098,2.965751751
-1.53059525,2.969396231
-1.52643741,2.962414457
-1.520970738,2.969214145
-1.51317518,2.983124256
-1.502600175,2.979642677
-1.496917924,2.980688304
-1.481491239,2.981446296
-1.473947727,2.975246654
-1.460535396,2.977531534
-1.450724483,2.978280715
-1.434502692,2.977947787
-1.424531079,2.987111927
-1.405151256,2.989957617
-1.39604084,2.994960857
-1.369470874,2.995883096
-1.363032514,3.005228404
-1.34029977,3.010388266
-1.324459185,3.014832927
-1.302465975,3.021523528
-1.282236587,3.01833312
-1.261043474,3.029127059
-1.235943516,3.011064209
-1.208600784,3.012074776
-1.181559433,3.022003896
-1.160103047,3.035085915
-1.131243796,3.030965891
-1.103499163,3.037767672
-1.071391648,3.051655466
-1.042505328,3.049874521
-1.010007482,3.057691879
-0.987511837,3.065992367
-0.955788888,3.063096979
-0.9220495,3.07821583
-0.889756138,3.070541357
-0.864349243,3.079866249
-0.831587079,3.082462507
-0.800267444,3.079043748
-0.773668617,3.08413994
-0.738224871,3.088456092
-0.713436413,3.083732098
-0.686862886,3.083962343
-0.657187889,3.088076886
-0.634839792,3.082737891
-0.606668222,3.080823806
-0.582127254,3.081581204
-0.563247624,3.082647136
-0.534652525,3.082916705
-0.511578784,3.079807857
-0.493535769,3.076992394
-0.46686053,3.076215415
-0.44599481,3.080571388
-0.424939352,3.082204779
-0.405186882,3.076875235
-0.384704756,3.073670225
-0.364557007,3.078070381
-0.347570747,3.082323257
-0.33113433,3.080663409
-0.306293955,3.068284562
-0.286385716,3.079191506
-0.263114429,3.086477568
-0.255970219,3.08725996
-0.243165046,3.097396715
-0.221712929,3.101412516
-0.208758044,3.107188779
-0.187985354,3.113856059
-0.175216209,3.12039979
-0.153549112,3.130525846
-0.132040881,3.14522321
-0.115814948,3.133947317
-0.100518955,3.153479425
-0.083225135,3.150603569
-0.057581981,3.163819149
-0.045842977,3.172136545
-0.022323229,3.17974493
-0.004424419,3.19539731
0.013204922,3.199670406
0.033300587,3.216698735
0.051338965,3.230932351
0.074879424,3.240021734
0.098217208,3.249594158
0.12171177,3.266400634
0.140042035,3.269711877
0.157386489,3.289762018
0.177893817,3.289834716
0.20084263,3.301576152
0.228450909,3.30796441
0.244375379,3.322727855
0.263868975,3.336808228
0.289387976,3.349349013
0.309065021,3.352457451
0.362615397,3.36160169
0.357800396,3.364634489
0.378469279,3.380195209
0.40004197,3.388250969
0.421165085,3.394025277
0.445140545,3.393934063
0.468313515,3.401360723
0.490183657,3.405092037
0.514087467,3.402773683
0.536114359,3.408736618
0.558047465,3.412447356
0.583490942,3.416108147
0.605311917,3.406546891
0.624021437,3.411611567
0.649910151,3.413669446
0.661638429,3.412968668
0.679541998,3.39841418
0.704590999,3.395386277
0.72735943,3.400908476
0.748020711,3.402627548
0.768941061,3.398779059
0.791896168,3.391167116
0.809637837,3.372195444
0.831181211,3.374354787
0.84817281,3.36399642
0.866938301,3.352995159
0.880537052,3.342975999
0.900499655,3.341104627
0.920285265,3.344097782
0.933842591,3.334079056
0.945244656,3.309119934
0.968987263,3.316042251
0.991005338,3.314892039
1.001600112,3.306661455
1.016688325,3.289746964
1.033649278,3.278066107
1.061627534,3.280894949
1.076156815,3.278251416
1.089240535,3.276792965
1.104611404,3.268835325
1.126609803,3.269771765
1.138398465,3.254317546
1.150836726,3.250882318
1.167236493,3.228638623
1.177542312,3.226844082
1.196752834,3.233140387
1.215885967,3.233168735
1.226147699,3.232974133
1.2360323,3.238742909
1.257566404,3.220384381
1.262071014,3.248547989
1.281403451,3.243722165
1.290595837,3.25028608
1.302348047,3.25010813
1.317447244,3.260948396
1.329818633,3.260692128
1.338448315,3.265293277
1.354272094,3.270311137
1.365322381,3.281279841
1.371645374,3.277921449
1.386115789,3.281772947
1.390233005,3.289513144
1.39988422,3.288959335
1.411585177,3.299865738
1.417144894,3.305121321
1.433310598,3.316065627
1.44107423,3.326328129
1.447793462,3.337276217
1.46494965,3.366775367
1.463261268,3.356452608
1.463261268,3.356452608
1.467117058,3.364444887
1.479857618,3.373873102
1.489902422,3.383332632
1.492443471,3.403805514
1.492443471,3.403805514
1.492730673,3.391375462
1.494978691,3.407410076
1.501009004,3.417406675
1.50996271,3.402123451
1.511554937,3.416249941
1.514877669,3.418517515
1.509345742,3.41828239
1.509387246,3.434600239
1.509830012,3.446639502
1.510535875,3.456477961
1.514585096,3.459600728
1.514396888,3.464452072
1.507412519,3.462480535
1.511704625,3.471104305
1.508834336,3.471910868
1.506231904,3.469246786
1.50121824,3.47172719
1.501984311,3.466013575
1.502541443,3.462154872
1.49693776,3.472497773
1.496489344,3.468157428
1.495032287,3.462741558
1.491810853,3.459975102
1.479980265,3.451187381
1.479139785,3.453544392
1.475935982,3.455756001
1.473024116,3.458173823
1.468697125,3.463132025
1.459672504,3.450880335
1.453594079,3.431245242
1.443975038,3.42815495
1.441093706,3.434831271
1.436601156,3.424747687
1.410641264,3.332620413
1.405368972,3.321272066
1.389358173,3.306212252
1.381829821,3.296816827
1.376319279,3.293181319
1.370621691,3.286161828
1.360595557,3.273571878
1.353909089,3.250440925
1.341809562,3.237193624
1.336689096,3.218240206
1.329300149,3.21516539
1.323904826,3.209965127
1.314773396,3.19512805
1.305870538,3.164149515
1.299860155,3.156541945
1.290725734,3.13940938
1.279662009,3.1207819
1.277722334,3.119268001
1.271902414,3.111040745
1.26607026,3.094876385
1.256711347,3.077831881
1.250852505,3.057299006
1.245433934,3.043611811
1.238822799,3.027964172
1.235488457,3.009170313
1.229651656,2.998491437
1.22793308,2.99067452
1.216752713,2.970792169
1.211870444,2.955119854
1.206187965,2.949487214
1.201335434,2.935752347
1.194074474,2.91591791
1.192458933,2.894805744
1.186994929,2.894532267
1.177452569,2.869656304
1.170083024,2.852576093
1.166496963,2.833626038
1.158767387,2.823126574
1.159262305,2.80744498
1.148341608,2.790731308
1.14830332,2.785143792
1.141443449,2.771225926
1.137783626,2.763527684
1.136080058,2.756213733
1.133120191,2.741269566
1.125335383,2.727280056
1.116488655,2.715017868
1.128573943,2.705664536
1.113486905,2.690557789
1.113728289,2.682742064
1.112634628,2.66381957
1.104763312,2.653023956
1.103166284,2.634199049
1.101417641,2.628027702
1.105478167,2.629620665
1.101929706,2.618828137
1.096837333,2.604102224
1.091742135,2.589391026
1.090087687,2.580107322
1.091253417,2.569758618
