X,Y
-1.242583488,0.889700349
-1.255310686,0.892586144
-1.268478574,0.90223939
-1.288429423,0.907799634
-1.2989164,0.900449051
-1.309218568,0.900294048
-1.321368663,0.903039587
-1.335498242,0.895964843
-1.344810185,0.907477922
-1.35203909,0.893957952
-1.368756845,0.909475252
-1.377445565,0.912254682
-1.391262433,0.914934445
-1.398846876,0.91781818
-1.408773267,0.923403736
-1.42457536,0.930326752
-1.436460907,0.944883271
-1.448634269,0.94905316
-1.454097855,0.961008426
-1.465213851,0.978444742
-1.472272094,0.982714504
-1.485329441,0.997584199
-1.496890541,1.015081446
-1.50768443,1.025180985
-1.513868102,1.018655463
-1.527289685,1.051184009
-1.534160511,1.052431635
-1.537690051,1.069288928
-1.552483283,1.077574389
-1.560402201,1.101446396
-1.577016666,1.100903295
-1.579101636,1.108270512
-1.594316866,1.138041561
-1.603149768,1.14227764
-1.611388022,1.149646935
-1.621948593,1.1538365
-1.630036788,1.155005373
-1.641259157,1.164115477
-1.652446101,1.190893908
-1.663919828,1.190488689
-1.671566974,1.205568919
-1.682086959,1.208262158
-1.687421338,1.211098854
-1.69916472,1.229192268
-1.706081207,1.228990291
-1.717419163,1.234451821
-1.724411384,1.235740075
-1.737540105,1.246323652
-1.747089687,1.250347446
-1.755700542,1.248351541
-1.767522394,1.275570382
-1.776414014,1.279788589
-1.788605065,1.28889418
-1.797507499,1.293115461
-1.810657938,1.294038269
-1.820170075,1.300257968
-1.833931781,1.317699871
-1.842834458,1.321915435
-1.847957122,1.32023621
-1.861985113,1.332194388
-1.879282442,1.356455481
-1.888214049,1.360666198
-1.897724555,1.365393069
-1.913227995,1.381327703
-1.92184744,1.380811127
-1.931569105,1.383362114
-1.942564503,1.392220397
-1.953365174,1.400684133
-1.964803461,1.408376298
-1.977122636,1.410924034
-1.982574026,1.415249584
-1.997614587,1.422135168
-2.011412376,1.438163392
-2.020259428,1.440835443
-2.030922694,1.444943773
-2.039848201,1.449119287
-2.056635706,1.458105531
-2.068148021,1.483297578
-2.079341687,1.496501064
-2.088031076,1.499048534
-2.097387658,1.506472507
-2.109653653,1.503102069
-2.120604198,1.523421549
-2.131006934,1.537509744
-2.137502997,1.546269985
-2.149794697,1.556677468
-2.162433768,1.566731628
-2.169590446,1.569458048
-2.177295221,1.581344429
-2.191112325,1.618403399
-2.203669905,1.620320286
-2.21525863,1.63164489
-2.235478641,1.656271816
-2.24166034,1.662505698
-2.254916158,1.678782246
-2.269440028,1.697316384
-2.287805859,1.720289069
-2.300363673,1.722709882
-2.307947343,1.737867225
-2.324760958,1.739130649
-2.34015105,1.766900628
-2.351700094,1.775647581
-2.362457166,1.776570152
-2.378548078,1.807508118
-2.39155974,1.816072798
-2.398833186,1.820614237
-2.409950659,1.829587555
-2.42019906,1.841456712
-2.429731642,1.854881697
-2.434179181,1.862468815
-2.437235355,1.863731452
-2.445229753,1.884253975
-2.453039224,1.897790207
-2.455462077,1.911705498
-2.4555496,1.913274091
-2.453016696,1.916197853
-2.453726826,1.930599404
-2.451507466,1.946581483
-2.44969785,1.946714112
-2.439129929,1.951419733
-2.431643223,1.947167143
-2.42162171,1.950377577
-2.419199205,1.954899951
-2.405578326,1.964922716
-2.39944849,1.961635852
-2.387813174,1.974701057
-2.373495013,1.975369815
-2.365412624,1.984728321
-2.342710371,1.980219858
-2.327465485,1.969645874
-2.306108468,1.975350024
-2.289643913,1.979203859
-2.269910442,1.977495556
-2.247357864,1.988010236
-2.220932797,1.979039362
-2.19314212,1.967914746
-2.173774826,1.984639053
-2.143821906,1.99478811
-2.118491232,2.004055749
-2.089770436,2.003010558
-2.05406472,2.008129578
-2.026137575,2.019898891
-1.98671435,2.005154487
-1.957622093,2.008230209
-1.923394911,2.018370333
-1.894083062,2.02462279
-1.86646181,2.03277275
-1.831419165,2.039766586
-1.804541883,2.050901802
-1.775591742,2.06052206
-1.751237745,2.060473891
-1.728974186,2.083913344
-1.698722753,2.07182888
-1.674821567,2.069642595
-1.659687775,2.083569737
-1.635066215,2.090366284
-1.605222883,2.090382304
-1.587035169,2.096050542
-1.566095768,2.098749616
-1.547333166,2.114279235
-1.532189105,2.117829446
-1.518971322,2.138312688
-1.496205543,2.137503643
-1.472758852,2.140171186
-1.452682418,2.143908298
-1.444441115,2.150489344
-1.425767144,2.16105783
-1.407194298,2.182967329
-1.38649099,2.190500912
-1.375158871,2.192880708
-1.358114145,2.216327397
-1.339349467,2.219059893
-1.319860728,2.209977972
-1.295868088,2.208527384
-1.27713586,2.224038104
-1.254354795,2.233410655
-1.235831931,2.235792163
-1.214632098,2.242486266
-1.192618109,2.236885563
-1.168495848,2.243182626
-1.135276594,2.248176132
-1.114500586,2.263227077
-1.090575116,2.268608567
-1.060571206,2.272794234
-1.032624998,2.278830884
-1.009629084,2.290951583
-0.991038521,2.298231854
-0.95700799,2.280844626
-0.938116876,2.287377349
-0.908972211,2.298060804
-0.896573635,2.30759622
-0.875547506,2.312188693
-0.856980381,2.329402927
-0.845662209,2.34086534
-0.825236442,2.349469698
-0.815350216,2.362179974
-0.795572184,2.384682522
-0.778896414,2.393255028
-0.758433647,2.393951408
-0.73388369,2.401393046
-0.70588538,2.387900124
-0.680092096,2.386484773
-0.651302194,2.388367976
-0.617685744,2.403539189
-0.586458717,2.407620282
-0.549546855,2.414543111
-0.521775622,2.413205324
-0.480646449,2.411240522
-0.440719925,2.40767691
-0.408811136,2.379731698
-0.365017922,2.38625293
-0.320145137,2.387056535
-0.277700711,2.390289137
-0.236885039,2.400354545
-0.195380634,2.396701514
-0.153943989,2.39409177
-0.110946267,2.403683981
-0.069746913,2.396293837
-0.031951178,2.390389966
0.011509165,2.395231307
0.048955336,2.390244113
0.090482775,2.389821012
0.132177958,2.393380317
0.167312928,2.398301243
0.203795161,2.405975791
0.243479756,2.405029302
0.280568589,2.408716335
0.309439983,2.419498479
0.343242073,2.413980636
0.374829434,2.419005237
0.410957983,2.42723679
0.441464344,2.440010844
0.469040868,2.442087921
0.503833126,2.465686693
0.527403584,2.472776157
0.5609242,2.487506495
0.590718203,2.510870544
0.617324377,2.540258735
0.645277929,2.54892495
0.674409389,2.568612732
0.700596344,2.588930138
0.729099736,2.628077818
0.753178287,2.63682663
0.782661759,2.665180653
0.809866945,2.690120366
0.837704093,2.706910386
0.865731137,2.725289549
0.893501019,2.750523818
0.927672972,2.767376109
0.953776379,2.78804929
0.980972661,2.794880305
1.013438727,2.825161016
1.046035652,2.834677932
1.07480223,2.83943454
1.111350063,2.854890302
1.143257724,2.851420711
1.176028895,2.860572113
1.21258029,2.863182746
1.245399649,2.874004245
1.285304869,2.889236921
1.3214219,2.904492261
1.357037609,2.919030808
1.398877739,2.931934432
1.431632695,2.94650923
1.466545184,2.967160658
1.50184792,2.978243285
1.546933145,2.992766393
1.583930336,3.018333325
1.62394313,3.041024735
1.657439004,3.065661692
1.705219421,3.081561195
1.748418242,3.115209743
1.794195222,3.136031807
1.831361092,3.15557833
1.874787256,3.180157767
1.91433972,3.21080798
1.954058662,3.220714606
1.997449091,3.252449236
2.042255575,3.266545234
2.08599421,3.324082319
2.128444951,3.341793366
2.172964481,3.367786777
2.198847293,3.38738019
2.243758628,3.406992753
2.278073045,3.433381151
2.316102253,3.458949272
2.355882311,3.469982737
2.387998606,3.518109162
2.427058793,3.539781638
2.46377956,3.569626833
2.4884189,3.586788967
2.519022472,3.613687019
2.549048555,3.652431808
2.579737071,3.68107253
2.60815303,3.714686422
2.635991762,3.737032287
2.662306639,3.772039691
2.697599485,3.797492524
2.724503528,3.81959227
2.761510695,3.857963021
2.788206283,3.886532757
2.819697032,3.905838318
2.854777043,3.959647374
2.890508585,3.983764212
2.917598798,4.009881859
2.948364681,4.033494708
2.977472888,4.045880246
3.013490551,4.087140233
3.041278044,4.098098278
3.074502181,4.141170462
3.108760091,4.159234692
3.137822286,4.196938656
3.164760101,4.205063301
3.198966612,4.255512893
3.228943469,4.277192444
3.258885661,4.297034201
3.288398474,4.330120484
3.32772177,4.38028211
3.368198917,4.431206927
3.4020125,4.475631414
3.431554883,4.513840389
3.470106771,4.556169417
3.500071975,4.604262576
3.531815097,4.645359949
3.562007087,4.692252234
3.596166974,4.738362445
3.62590637,4.770971758
3.655237662,4.808914944
3.691346424,4.863543317
3.718608538,4.909517957
3.748045165,4.941238005
3.778078181,4.976429693
3.814881969,5.036742109
3.841362618,5.069278897
3.87398642,5.09910011
3.90394005,5.142649006
3.939718728,5.190022603
3.970082949,5.226679728
3.993816385,5.262835508
4.020094955,5.295681485
4.055052918,5.355070477
4.0769742,5.388752002
4.108349396,5.437983718
4.127619451,5.475358056
4.151139347,5.516629755
4.170817869,5.560304738
4.199269815,5.619647251
4.223002441,5.668744506
4.242405264,5.714503462
4.258551507,5.763724208
4.268311444,5.802891181
4.294078636,5.855134913
4.308091435,5.898934967
4.336723562,5.96853391
4.341094651,6.005162816
4.367762691,6.048187945
4.379468875,6.09068055
4.401079265,6.137314046
4.42666195,6.180730678
4.440994594,6.230268756
4.467405659,6.278502309
4.487016967,6.312761466
4.502719231,6.349990729
4.520884995,6.395101695
4.548452649,6.432455981
4.566472565,6.480925848
4.590590466,6.509156898
4.619603546,6.576470256
4.643946761,6.612283974
4.67021917,6.652745647
4.693273988,6.709761887
4.727500675,6.775629605
4.75122567,6.818830142
4.774908378,6.861080086
4.804750775,6.924158897
4.835909033,6.986606981
4.856264338,7.046665611
4.882007791,7.091866417
4.900106789,7.139096069
4.940178233,7.230444533
4.966312916,7.272456065
4.973077417,7.312427652
5.000208451,7.366214239
5.02349615,7.43078716
5.046584548,7.479728329
5.06485761,7.524689432
5.07803682,7.570816513
5.093291025,7.60213622
5.108078979,7.656190885
5.129376083,7.706791642
5.138229837,7.756769722
5.15941906,7.797422456
5.168518792,7.84623783
5.178976039,7.892248805
5.193618862,7.95365174
5.209552489,8.004926322
5.210373553,8.048361223
5.218460738,8.1000425
5.221989584,8.165128739
5.228829495,8.216048272
5.236354873,8.253972625
5.248216332,8.321444637
5.24831324,8.372903331
5.250735596,8.424723983
5.250903076,8.480828576
5.257593032,8.55328934
5.250251723,8.606539697
5.250508139,8.668549758
5.259974315,8.72248946
5.259821413,8.770367862
5.261241161,8.830914316
5.26522686,8.890422404
5.26379948,8.950217657
5.263695086,9.016652034
5.272985537,9.061202692
5.270375103,9.111497972
5.265199616,9.168371094
5.275645758,9.237164393
5.282305985,9.292515604
5.282197123,9.328785832
5.279338687,9.390291688
5.288026945,9.440548457
5.280361963,9.473541853
5.288272641,9.526551413
5.288622336,9.565152223
5.285714483,9.600010973
5.283567766,9.649208133
5.294207375,9.706917896
5.287772358,9.726275802
5.293769064,9.773323726
5.290982917,9.810970651
5.293832081,9.859720154
5.29614063,9.893200629
5.29560726,9.939149467
5.309672806,9.990055949
5.312651202,10.04270258
5.313032076,10.08294179
5.319028733,10.13348066
5.324243294,10.18117696
5.332431086,10.23290686
5.338016354,10.28890899
5.331550205,10.33272858
5.342529606,10.39362716
5.350056081,10.4362392
5.360706143,10.51179819
5.357260093,10.56355802
5.362772949,10.61165915
5.365626878,10.65460657
5.370897902,10.71297997
5.386970302,10.77187377
5.385797837,10.83270808
5.39311929,10.88252056
5.393763246,10.93585517
5.394479062,11.00221501
5.39418465,11.0344938
5.401923181,11.10019581
5.398322455,11.15093278
5.396198406,11.2021644
5.402093699,11.25370595
5.399268753,11.31473936
5.406321064,11.37552142
5.40107257,11.41568788
5.398742592,11.46486574
5.401643875,11.52771446
5.411776342,11.58983711
5.404170029,11.64031768
5.40452489,11.69581082
5.409153143,11.74317961
5.396861073,11.78137144
5.397477839,11.82689855
5.382519523,11.85167072
5.379029999,11.88799216
5.3815292,11.9280372
5.379224391,11.98428891
5.375558463,12.0202863
5.361259148,12.04912632
5.351601583,12.0927257
5.346352223,12.14012228
5.341125807,12.16800366
5.333518934,12.19417536
